"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0AH70","2019-09-10 19:00:00","34.000","90.000","2.600","30.200","0.580","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","35.100","","26.400",""
"C0V250","2019-09-10 19:00:00","298.000","86.000","0.600","22.900","0.990","976.900","-99.000","0.500","-99.000","-99.000","-99.000","29.100","","21.700",""
"C0U980","2019-09-10 19:00:00","573.000","152.000","3.400","23.600","1.000","949.300","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","21.600",""
"C0S740","2019-09-10 19:00:00","289.000","0.000","0.000","25.900","0.900","979.800","-99.000","0.500","-99.000","-99.000","-99.000","30.000","","22.400",""
"C0A940","2019-09-10 19:00:00","49.000","174.000","0.900","28.000","0.810","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","23.200",""
"C0A920","2019-09-10 19:00:00","196.000","115.000","4.000","26.600","0.950","987.100","-99.000","0.000","11.000","124.000","","31.800","","25.000",""
"C0T870","2019-09-10 19:00:00","135.000","0.000","0.000","26.700","0.840","996.400","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","21.700",""
"C0O930","2019-09-10 19:00:00","69.000","0.000","0.000","22.700","1.000","1002.800","-99.000","4.500","-99.000","-99.000","-99.000","29.900","","22.700",""
"C0AI40","2019-09-10 19:00:00","37.000","80.000","2.700","30.200","0.610","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","27.100",""
"C0C460","2019-09-10 19:00:00","482.000","0.000","0.000","24.600","0.840","957.200","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","22.500",""
"C0E520","2019-09-10 19:00:00","320.000","0.000","0.100","25.400","0.960","974.400","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","22.700",""
"C0T9D0","2019-09-10 19:00:00","7.000","0.000","0.000","26.000","0.990","1011.600","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","23.600",""
"C0I390","2019-09-10 19:00:00","1184.000","263.000","1.300","21.200","0.990","885.300","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","18.700",""
"C0B020","2019-09-10 19:00:00","86.000","96.000","5.500","27.900","0.990","999.300","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","26.000",""
"CM0170","2019-09-10 19:00:00","106.000","66.000","0.800","25.100","0.990","998.500","-99.000","13.500","-99.000","-99.000","-99.000","31.700","","24.900",""
"C0F860","2019-09-10 19:00:00","2215.000","76.000","0.600","16.400","1.000","782.400","-99.000","0.000","-99.000","-99.000","-99.000","24.000","","12.800",""
"C0U890","2019-09-10 19:00:00","116.000","16.000","2.800","27.500","0.990","999.100","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","24.200",""
"C0G800","2019-09-10 19:00:00","15.000","0.000","0.000","28.500","0.880","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","27.400",""
"C0F850","2019-09-10 19:00:00","379.000","206.000","0.800","26.600","0.850","966.600","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","23.800",""
"C0AH50","2019-09-10 19:00:00","275.000","108.000","3.200","28.100","0.820","979.000","-99.000","0.000","9.300","98.000","","31.800","","25.300",""
"C0Z160","2019-09-10 19:00:00","124.000","24.000","1.300","27.500","0.800","998.700","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","18.900",""
"C0R540","2019-09-10 19:00:00","17.000","0.000","0.100","25.700","0.940","1007.800","-99.000","1.000","-99.000","-99.000","-99.000","29.600","","25.700",""
"C0K480","2019-09-10 19:00:00","56.000","225.000","1.300","26.700","0.850","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","26.500",""
"C0H890","2019-09-10 19:00:00","440.000","262.000","0.800","26.400","0.800","960.300","-99.000","1.500","-99.000","-99.000","-99.000","30.900","","24.100",""
"C0S770","2019-09-10 19:00:00","375.000","144.000","2.500","24.600","1.000","969.000","-99.000","4.500","-99.000","-99.000","-99.000","26.700","","22.600",""
"C0X230","2019-09-10 19:00:00","29.000","188.000","0.500","24.200","0.920","1007.700","-99.000","20.000","-99.000","-99.000","-99.000","30.600","","23.300",""
"C0B010","2019-09-10 19:00:00","38.000","51.000","2.700","29.000","0.730","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.400",""
"C0R490","2019-09-10 19:00:00","49.000","0.000","0.000","25.000","0.940","1003.800","-99.000","20.000","-99.000","-99.000","-99.000","29.600","","24.500",""
"C0V440","2019-09-10 19:00:00","27.000","139.000","0.400","23.900","0.910","1006.300","-99.000","4.500","-99.000","-99.000","-99.000","29.600","","23.900",""
"C0SA40","2019-09-10 19:00:00","200.000","203.000","0.500","26.000","0.880","989.000","-99.000","0.500","-99.000","-99.000","-99.000","29.900","","23.100",""
"C0Z280","2019-09-10 19:00:00","224.000","85.000","2.100","26.100","0.840","987.200","-99.000","1.000","-99.000","-99.000","-99.000","32.300","","22.800",""
"C0Z070","2019-09-10 19:00:00","247.000","19.000","3.400","25.800","0.910","983.900","-99.000","1.000","-99.000","-99.000","-99.000","31.700","","22.300",""
"C0T9N0","2019-09-10 19:00:00","261.000","23.000","0.900","26.600","0.840","982.300","-99.000","0.500","-99.000","-99.000","-99.000","29.800","","22.600",""
"C0K470","2019-09-10 19:00:00","97.000","108.000","0.900","25.200","0.990","998.400","-99.000","2.500","-99.000","-99.000","-99.000","32.600","","25.100",""
"C0V650","2019-09-10 19:00:00","28.000","177.000","2.100","25.100","0.890","1008.400","-99.000","25.500","-99.000","-99.000","-99.000","29.000","","24.400",""
"C0H9C0","2019-09-10 19:00:00","3402.000","120.000","3.500","9.800","0.860","678.900","-99.000","0.000","-99.000","-99.000","-99.000","15.900","","6.900",""
"C0U780","2019-09-10 19:00:00","15.000","102.000","3.100","28.400","0.780","1009.800","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","25.200",""
"C0U760","2019-09-10 19:00:00","22.000","0.000","0.000","26.100","0.980","1010.200","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","23.200",""
"C0X290","2019-09-10 19:00:00","10.000","123.000","1.200","25.300","0.850","1008.500","-99.000","56.000","-99.000","-99.000","-99.000","30.600","","23.800",""
"C0R420","2019-09-10 19:00:00","504.000","106.000","2.600","23.100","-99.000","950.300","-99.000","28.000","-99.000","-99.000","-99.000","23.600","","20.900",""
"C0E830","2019-09-10 19:00:00","37.000","324.000","0.700","29.600","0.770","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","27.300",""
"C0K330","2019-09-10 19:00:00","38.000","209.000","0.500","26.200","0.830","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","25.800",""
"C0M660","2019-09-10 19:00:00","40.000","194.000","1.100","25.300","0.860","1005.600","-99.000","0.500","-99.000","-99.000","-99.000","32.000","","25.200",""
"C0D580","2019-09-10 19:00:00","120.000","0.000","0.000","24.900","0.920","995.300","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","20.800",""
"C0R640","2019-09-10 19:00:00","21.000","342.000","0.900","25.600","0.930","1008.400","-99.000","2.500","-99.000","-99.000","-99.000","28.500","","25.200",""
"C0E810","2019-09-10 19:00:00","53.000","0.000","0.000","27.000","0.920","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","24.600",""
"C0G830","2019-09-10 19:00:00","27.000","190.000","2.500","27.100","1.000","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","26.900",""
"C0A550","2019-09-10 19:00:00","422.000","0.000","0.000","24.400","0.990","964.400","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","21.500",""
"C0G750","2019-09-10 19:00:00","31.000","0.000","0.000","28.300","0.830","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","27.000",""
"C0Z270","2019-09-10 19:00:00","343.000","0.000","0.000","24.800","0.960","974.000","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","23.100",""
"C0UA30","2019-09-10 19:00:00","1397.000","73.000","0.300","19.500","0.990","861.800","-99.000","0.000","-99.000","-99.000","-99.000","23.600","","17.700",""
"C0I080","2019-09-10 19:00:00","536.000","0.000","0.000","24.700","0.890","953.400","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","22.500",""
"C0UA00","2019-09-10 19:00:00","392.000","0.000","0.000","24.800","0.990","968.500","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","21.300",""
"C0AD40","2019-09-10 19:00:00","32.000","85.000","1.900","29.400","0.650","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","23.500",""
"C0S660","2019-09-10 19:00:00","794.000","198.000","1.000","21.000","0.960","926.000","-99.000","1.500","-99.000","-99.000","-99.000","25.800","","19.300",""
"C0M640","2019-09-10 19:00:00","155.000","166.000","0.600","24.300","0.990","992.000","-99.000","13.500","-99.000","-99.000","-99.000","29.200","","23.800",""
"C0R660","2019-09-10 19:00:00","20.000","102.000","1.300","25.800","-99.000","1008.500","-99.000","-99.000","-99.000","-99.000","-99.000","28.400","","25.800",""
"C0UA10","2019-09-10 19:00:00","1711.000","0.000","0.000","18.200","1.000","833.600","-99.000","0.500","-99.000","-99.000","-99.000","23.300","","14.600",""
"C0V770","2019-09-10 19:00:00","26.000","0.000","0.200","25.300","0.990","1006.700","-99.000","12.500","-99.000","-99.000","-99.000","29.900","","24.100",""
"C0E730","2019-09-10 19:00:00","26.000","191.000","0.600","29.200","0.840","1004.900","-99.000","0.500","-99.000","-99.000","-99.000","33.400","","25.600",""
"C0V810","2019-09-10 19:00:00","32.000","0.000","0.000","25.700","0.950","-99.000","-99.000","25.000","-99.000","-99.000","-99.000","28.700","","24.200",""
"C0A9C0","2019-09-10 19:00:00","35.000","80.000","2.800","29.700","0.650","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","25.800",""
"C0X310","2019-09-10 19:00:00","9.000","131.000","1.200","24.800","0.880","1009.400","-99.000","19.500","-99.000","-99.000","-99.000","29.900","","22.900",""
"C0K280","2019-09-10 19:00:00","23.000","211.000","0.600","26.200","0.770","1009.100","-99.000","0.000","-99.000","-99.000","-99.000","34.600","","26.200",""
"C0M650","2019-09-10 19:00:00","20.000","0.000","0.200","24.600","0.860","1007.700","-99.000","1.500","-99.000","-99.000","-99.000","31.300","","24.500",""
"C0S910","2019-09-10 19:00:00","212.000","89.000","2.400","25.700","0.990","988.200","-99.000","3.500","-99.000","-99.000","-99.000","27.200","","24.100",""
"C0D570","2019-09-10 19:00:00","15.000","0.000","0.000","27.900","0.970","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.600",""
"C0M710","2019-09-10 19:00:00","15.000","112.000","1.400","26.500","0.730","1008.100","-99.000","0.500","-99.000","-99.000","-99.000","31.100","","26.100",""
"C0V490","2019-09-10 19:00:00","20.000","144.000","0.400","25.900","0.990","1007.700","-99.000","14.500","-99.000","-99.000","-99.000","29.400","","24.800",""
"C0E870","2019-09-10 19:00:00","34.000","268.000","0.800","28.400","0.840","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","25.500",""
"C0M800","2019-09-10 19:00:00","440.000","137.000","1.100","22.900","0.950","961.500","-99.000","7.500","-99.000","-99.000","-99.000","28.100","","22.900",""
"C0A570","2019-09-10 19:00:00","360.000","79.000","1.900","24.900","0.900","971.200","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","21.000",""
"C0S790","2019-09-10 19:00:00","236.000","36.000","0.800","24.900","0.980","986.000","-99.000","1.000","-99.000","-99.000","-99.000","29.300","","23.400",""
"C0D590","2019-09-10 19:00:00","143.000","209.000","0.700","28.100","0.920","994.000","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","24.300",""
"C0U990","2019-09-10 19:00:00","31.000","85.000","2.200","28.700","0.790","1008.900","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","25.000",""
"C0M700","2019-09-10 19:00:00","150.000","61.000","0.400","24.100","0.980","993.400","-99.000","19.500","-99.000","-99.000","-99.000","29.200","","24.100",""
"C0A970","2019-09-10 19:00:00","96.000","189.000","5.600","25.600","0.990","1001.200","-99.000","1.000","-99.000","-99.000","-99.000","32.300","","25.400",""
"CM0110","2019-09-10 19:00:00","7.000","47.000","0.800","28.600","0.750","1008.700","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","28.000",""
"C0S940","2019-09-10 19:00:00","150.000","342.000","0.400","25.800","0.920","994.400","-99.000","7.500","-99.000","-99.000","-99.000","29.900","","23.900",""
"C0X250","2019-09-10 19:00:00","33.000","0.000","0.200","25.500","0.810","1005.900","-99.000","8.000","-99.000","-99.000","-99.000","31.600","","23.600",""
"C0K520","2019-09-10 19:00:00","10.000","168.000","1.200","26.300","0.790","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","26.300",""
"C0Z200","2019-09-10 19:00:00","153.000","92.000","1.000","26.800","0.990","995.500","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","22.900",""
"C0V740","2019-09-10 19:00:00","60.000","44.000","0.900","24.400","0.970","1003.800","-99.000","29.500","-99.000","-99.000","-99.000","30.900","","24.200",""
"C0V790","2019-09-10 19:00:00","410.000","0.000","0.200","23.200","0.960","963.500","-99.000","0.500","-99.000","-99.000","-99.000","28.500","","23.200",""
"C0G860","2019-09-10 19:00:00","45.000","172.000","1.300","28.200","0.810","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","27.300",""
"C0F0A0","2019-09-10 19:00:00","3587.000","23.000","3.000","8.400","0.780","666.500","-99.000","0.000","9.200","46.000","","11.500","","2.800",""
"C0Z250","2019-09-10 19:00:00","1124.000","0.000","0.000","21.100","0.990","890.600","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","17.600",""
"C0K440","2019-09-10 19:00:00","35.000","172.000","1.800","26.100","0.860","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","26.100",""
"C0T900","2019-09-10 19:00:00","160.000","0.000","0.000","26.900","0.780","992.300","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","23.600",""
"C0F9V0","2019-09-10 19:00:00","525.000","291.000","1.500","25.500","0.920","952.900","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","23.700",""
"C0UA20","2019-09-10 19:00:00","2619.000","179.000","0.600","12.700","0.880","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","19.200","","9.600",""
"C0M850","2019-09-10 19:00:00","695.000","71.000","0.400","21.500","0.990","932.600","-99.000","9.500","-99.000","-99.000","-99.000","26.600","","21.500",""
"C0G790","2019-09-10 19:00:00","27.000","0.000","0.200","28.900","0.870","1008.300","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","27.000",""
"C0C620","2019-09-10 19:00:00","19.000","116.000","3.600","29.900","0.650","1005.700","-99.000","0.000","8.700","112.000","","33.400","","23.300",""
"C0I360","2019-09-10 19:00:00","300.000","322.000","1.400","26.200","0.820","975.300","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","25.100",""
"C0M810","2019-09-10 19:00:00","1354.000","255.000","1.200","19.000","0.990","865.200","-99.000","2.500","-99.000","-99.000","-99.000","21.500","","18.300",""
"C0AC80","2019-09-10 19:00:00","40.000","77.000","3.200","29.500","0.660","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","23.700",""
"CM0140","2019-09-10 19:00:00","26.000","37.000","0.700","27.700","0.790","1009.100","-99.000","5.500","-99.000","-99.000","-99.000","29.800","","25.700",""
"C0SA20","2019-09-10 19:00:00","857.000","358.000","1.400","22.100","1.000","917.500","-99.000","1.000","-99.000","-99.000","-99.000","23.700","","20.300",""
"C0K490","2019-09-10 19:00:00","91.000","105.000","0.800","25.900","0.890","998.900","-99.000","1.500","-99.000","-99.000","-99.000","31.900","","25.500",""
"C0V820","2019-09-10 19:00:00","441.000","76.000","0.400","22.800","0.990","962.800","-99.000","9.000","-99.000","-99.000","-99.000","27.500","","22.800",""
"C0S810","2019-09-10 19:00:00","65.000","359.000","0.600","26.300","0.920","1006.400","-99.000","3.000","-99.000","-99.000","-99.000","30.800","","24.500",""
"C0R580","2019-09-10 19:00:00","10.000","320.000","0.600","25.100","1.000","1008.600","-99.000","5.500","-99.000","-99.000","-99.000","28.800","","24.600",""
"C0Z330","2019-09-10 19:00:00","488.000","0.000","0.000","24.500","0.800","958.900","-99.000","3.500","-99.000","-99.000","-99.000","29.200","","21.900",""
"C0E590","2019-09-10 19:00:00","40.000","153.000","0.800","27.500","0.910","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","25.300",""
"C0D540","2019-09-10 19:00:00","227.000","237.000","0.400","26.500","0.890","984.900","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","22.200",""
"C0K420","2019-09-10 19:00:00","42.000","216.000","1.600","26.500","0.840","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","26.500",""
"C0Z180","2019-09-10 19:00:00","34.000","326.000","0.600","27.800","0.790","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","25.000",""
"C0AD10","2019-09-10 19:00:00","27.000","134.000","5.600","30.100","0.600","1006.100","-99.000","0.000","12.500","130.000","","34.700","","26.600",""
"C0M720","2019-09-10 19:00:00","225.000","95.000","0.700","23.900","0.890","984.300","-99.000","32.500","-99.000","-99.000","-99.000","27.700","","23.300",""
"C0V450","2019-09-10 19:00:00","51.000","0.000","0.100","24.300","0.990","1003.900","-99.000","24.500","-99.000","-99.000","-99.000","29.700","","24.000",""
"C0R280","2019-09-10 19:00:00","242.000","0.000","0.200","24.400","-99.000","982.500","-99.000","18.000","-99.000","-99.000","-99.000","25.400","","23.000",""
"C0E610","2019-09-10 19:00:00","850.000","0.000","0.000","22.400","0.960","918.100","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","21.000",""
"C0Z310","2019-09-10 19:00:00","59.000","343.000","0.600","26.200","0.990","1005.600","-99.000","0.500","-99.000","-99.000","-99.000","32.000","","24.700",""
"C0S700","2019-09-10 19:00:00","507.000","70.000","1.500","23.600","1.000","956.100","-99.000","3.500","-99.000","-99.000","-99.000","28.000","","22.100",""
"C0T9G0","2019-09-10 19:00:00","605.000","43.000","1.200","23.300","0.990","947.000","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","21.900",""
"C0U520","2019-09-10 19:00:00","517.000","49.000","0.400","24.300","0.990","956.700","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","20.500",""
"C0E750","2019-09-10 19:00:00","62.000","262.000","1.500","28.900","0.800","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","26.400",""
"C0G660","2019-09-10 19:00:00","27.000","0.000","0.000","28.300","0.830","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","26.400",""
"C0W140","2019-09-10 19:00:00","21.000","109.000","1.400","29.200","0.780","1008.300","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","25.600",""
"C0U720","2019-09-10 19:00:00","1260.000","15.000","1.500","20.600","0.990","887.700","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","19.000",""
"C0R690","2019-09-10 19:00:00","248.000","3.000","0.400","24.200","-99.000","982.100","-99.000","-99.000","-99.000","-99.000","-99.000","27.700","","22.400",""
"C0X150","2019-09-10 19:00:00","18.000","0.000","0.200","25.500","0.890","1009.000","-99.000","50.500","-99.000","-99.000","-99.000","31.900","","24.900",""
"C0Z050","2019-09-10 19:00:00","830.000","0.000","0.000","22.700","0.920","922.800","-99.000","1.000","-99.000","-99.000","-99.000","25.200","","20.400",""
"C0I490","2019-09-10 19:00:00","1601.000","56.000","0.600","18.900","0.990","841.900","-99.000","0.000","-99.000","-99.000","-99.000","22.300","","17.000",""
"C0I090","2019-09-10 19:00:00","910.000","127.000","0.500","21.400","0.990","911.500","-99.000","3.000","-99.000","-99.000","-99.000","26.300","","21.000",""
"C0X240","2019-09-10 19:00:00","394.000","147.000","0.900","21.600","0.980","966.600","-99.000","45.000","-99.000","-99.000","-99.000","27.400","","21.500",""
"C0S990","2019-09-10 19:00:00","409.000","28.000","3.400","24.600","1.000","965.900","-99.000","11.500","-99.000","-99.000","-99.000","25.800","","22.300",""
"C0E850","2019-09-10 19:00:00","104.000","112.000","0.600","26.000","0.940","997.100","-99.000","5.500","-99.000","-99.000","-99.000","32.600","","24.000",""
"C0T9B0","2019-09-10 19:00:00","558.000","0.000","0.000","23.400","0.960","951.300","-99.000","1.000","-99.000","-99.000","-99.000","27.800","","22.100",""
"C0G650","2019-09-10 19:00:00","34.000","169.000","0.500","27.500","0.980","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","26.400",""
"C0K580","2019-09-10 19:00:00","26.000","208.000","1.200","25.900","0.880","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","25.900",""
"C0X050","2019-09-10 19:00:00","25.000","0.000","0.000","23.200","0.970","1005.700","-99.000","31.000","-99.000","-99.000","-99.000","31.700","","22.700",""
"CM0100","2019-09-10 19:00:00","25.000","178.000","1.400","29.700","0.780","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","25.000",""
"C0AC70","2019-09-10 19:00:00","71.000","77.000","2.400","29.200","0.670","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","25.600",""
"CM0130","2019-09-10 19:00:00","11.000","99.000","1.800","25.600","0.770","1009.200","-99.000","18.500","-99.000","-99.000","-99.000","30.000","","24.900",""
"C0W110","2019-09-10 19:00:00","16.000","55.000","2.300","-99.000","-99.000","1009.400","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R670","2019-09-10 19:00:00","26.000","73.000","0.500","26.000","-99.000","1008.200","-99.000","-99.000","-99.000","-99.000","-99.000","28.300","","25.600",""
"C0X120","2019-09-10 19:00:00","28.000","176.000","0.800","25.000","0.880","1007.500","-99.000","34.500","-99.000","-99.000","-99.000","31.300","","24.600",""
"C0R100","2019-09-10 19:00:00","1006.000","338.000","0.900","19.900","1.000","901.700","-99.000","1.000","-99.000","-99.000","-99.000","23.800","","19.900",""
"C0C700","2019-09-10 19:00:00","151.000","92.000","3.200","29.200","0.630","992.700","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","26.200",""
"C0W130","2019-09-10 19:00:00","18.000","86.000","0.300","27.100","0.910","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","26.100",""
"C0F9R0","2019-09-10 19:00:00","20.000","0.000","0.200","29.200","0.940","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","27.200",""
"C0V660","2019-09-10 19:00:00","25.000","0.000","0.100","25.300","0.920","1007.800","-99.000","16.000","-99.000","-99.000","-99.000","29.700","","24.700",""
"C0G780","2019-09-10 19:00:00","27.000","323.000","0.500","29.400","0.790","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","27.700",""
"C0C590","2019-09-10 19:00:00","72.000","110.000","3.000","29.500","0.640","1000.300","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","24.600",""
"C0I520","2019-09-10 19:00:00","3860.000","-99.000","-99.000","5.500","0.930","643.800","-99.000","-99.000","-99.000","-99.000","-99.000","9.100","","5.000",""
"C0E530","2019-09-10 19:00:00","341.000","311.000","1.000","25.600","0.920","971.300","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","24.000",""
"C0M790","2019-09-10 19:00:00","15.000","227.000","0.400","25.100","0.790","1006.700","-99.000","1.500","-99.000","-99.000","-99.000","32.900","","25.100",""
"C0R130","2019-09-10 19:00:00","1040.000","74.000","1.300","20.300","0.990","895.600","-99.000","1.000","-99.000","-99.000","-99.000","23.600","","19.700",""
"C0AH30","2019-09-10 19:00:00","755.000","160.000","8.800","21.400","1.000","925.900","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","21.000",""
"C0X170","2019-09-10 19:00:00","50.000","0.000","0.100","24.800","0.910","1003.400","-99.000","14.000","-99.000","-99.000","-99.000","31.300","","23.800",""
"C0K291","2019-09-10 19:00:00","8.000","139.000","0.400","25.900","0.840","1009.000","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","25.600",""
"C0D480","2019-09-10 19:00:00","223.000","0.000","0.000","26.300","0.910","983.600","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","22.800",""
"C0F0C0","2019-09-10 19:00:00","983.000","0.000","0.000","22.000","0.990","902.800","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","19.800",""
"C0U860","2019-09-10 19:00:00","5.000","116.000","1.900","29.200","0.810","1010.900","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","24.800",""
"C0UA50","2019-09-10 19:00:00","808.000","141.000","2.800","21.400","0.990","923.100","-99.000","0.000","-99.000","-99.000","-99.000","25.000","","20.800",""
"C0T960","2019-09-10 19:00:00","120.000","33.000","0.400","26.600","0.930","998.200","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","22.500",""
"C0SA80","2019-09-10 19:00:00","136.000","0.000","0.100","25.200","0.960","995.500","-99.000","4.000","-99.000","-99.000","-99.000","28.300","","23.500",""
"C0E780","2019-09-10 19:00:00","160.000","0.000","0.100","27.500","0.820","991.000","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","25.200",""
"C0F9Q0","2019-09-10 19:00:00","149.000","0.000","0.000","27.400","0.930","991.700","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.700",""
"C0F9X0","2019-09-10 19:00:00","166.000","10.000","1.800","27.700","0.850","991.200","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","26.500",""
"C0F0D0","2019-09-10 19:00:00","3171.000","145.000","0.800","9.900","0.840","700.200","-99.000","0.000","-99.000","-99.000","-99.000","16.300","","7.600",""
"C0S730","2019-09-10 19:00:00","110.000","45.000","3.700","26.400","0.910","998.600","-99.000","16.000","-99.000","-99.000","-99.000","27.800","","23.200",""
"C0T790","2019-09-10 19:00:00","2830.000","129.000","3.900","11.600","0.990","729.300","-99.000","0.000","-99.000","-99.000","-99.000","15.600","","9.100",""
"C0M830","2019-09-10 19:00:00","540.000","27.000","0.500","22.400","0.990","951.200","-99.000","0.500","-99.000","-99.000","-99.000","28.200","","22.400",""
"C0V750","2019-09-10 19:00:00","50.000","81.000","1.100","25.500","1.000","1005.100","-99.000","41.500","-99.000","-99.000","-99.000","30.800","","24.700",""
"C0K530","2019-09-10 19:00:00","12.000","144.000","1.100","27.000","0.770","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","27.000",""
"C0G850","2019-09-10 19:00:00","62.000","158.000","2.000","28.600","0.840","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","27.800",""
"C0M780","2019-09-10 19:00:00","30.000","0.000","0.000","24.800","0.850","1006.600","-99.000","7.000","-99.000","-99.000","-99.000","32.500","","24.100",""
"C0V360","2019-09-10 19:00:00","94.000","16.000","0.300","23.000","0.980","999.100","-99.000","48.000","-99.000","-99.000","-99.000","30.200","","23.000",""
"C0K510","2019-09-10 19:00:00","10.000","179.000","1.000","25.900","0.730","1007.700","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.900",""
"C0D650","2019-09-10 19:00:00","97.000","170.000","2.400","29.000","0.830","998.200","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.900",""
"C0V630","2019-09-10 19:00:00","19.000","135.000","0.300","24.900","0.880","1009.600","-99.000","62.500","-99.000","-99.000","-99.000","29.900","","23.800",""
"C0U910","2019-09-10 19:00:00","17.000","140.000","3.200","28.500","0.740","1009.100","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","25.200",""
"C0U600","2019-09-10 19:00:00","10.000","73.000","0.900","28.400","0.860","1010.100","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","24.400",""
